7933,VQC,Subversive Alliance,~SA~,250998,StickEmUp,100,53953,2,0
7933,VQC,Subversive Alliance,~SA~,95749,zekas,100,53540,1,3
7933,VQC,Subversive Alliance,~SA~,557912,All_in_Ken,100,52809,1,2
7933,VQC,Subversive Alliance,~SA~,792035,Ashanie,100,51349,1,0
7933,VQC,Subversive Alliance,~SA~,315134,LESTAT,100,50504,1,5
7933,VQC,Subversive Alliance,~SA~,710831,Veteran,93,49756,1,0
7933,VQC,Subversive Alliance,39th,225661,uniq,88,49446,1,1
7933,VQC,Subversive Alliance,~SA~,85088,Brian,90,49197,3,0
7933,VQC,Subversive Alliance,~SA~,208701,njprops,96,44054,2,0
7933,VQC,Subversive Alliance,~SA~,1729682,Shady_Lady,96,43962,2,0
7933,VQC,Subversive Alliance,FTW,1335768,nerbas,93,42919,1,0
7933,VQC,Subversive Alliance,~SA~,1384256,Antony1111,92,39728,1,0
7933,VQC,Subversive Alliance,~SA~,1373916,icedogg,90,38943,3,1
7933,VQC,Subversive Alliance,~SA~,681394,WAGABUND,75,37943,1,0
7933,VQC,Subversive Alliance,MMCP,919365,GreeDy,99,37137,1,0
7933,VQC,Subversive Alliance,FTW,177901,Gus,100,36961,1,0
7933,VQC,Subversive Alliance,~SA~,2020322,killin,74,36753,5,0
7933,VQC,Subversive Alliance,~SA~,28825,Belgarath,100,35896,1,0
7933,VQC,Subversive Alliance,~SA~,15397,blyk,100,35033,2,0
7933,VQC,Subversive Alliance,~SA~,1474127,Stylin,100,33754,1,0
7933,VQC,Subversive Alliance,~SA~,220641,Twigman,96,31673,2,0
7933,VQC,Subversive Alliance,~SA~,499614,Iron_Cross,100,29094,1,1
7933,VQC,Subversive Alliance,~SA~,910863,Shod,98,27143,2,0
7933,VQC,Subversive Alliance,~SA~,1014664,2dogs,99,25361,1,0
7933,VQC,Subversive Alliance,~SA~,1469886,Chiubiz,97,24820,1,0
7933,VQC,Subversive Alliance,~SA~,430277,Violence,99,24362,1,0
7933,VQC,Subversive Alliance,~SA~,234103,Morcha,93,22553,2,0
7933,VQC,Subversive Alliance,~SA~,983221,Nath,100,21643,2,1
7933,VQC,Subversive Alliance,~SA~,1027599,UberMorlock,100,16289,2,3
7933,VQC,Subversive Alliance,~SA~,1486772,Smiles,100,15128,2,0
7933,VQC,Subversive Alliance,~SA~,1602158,Queequeg,95,14709,1,0
7933,VQC,Subversive Alliance,C.R,239119,Veins,96,14543,2,0
7933,VQC,Subversive Alliance,~SA~,692275,KjS,100,14362,2,0
7933,VQC,Subversive Alliance,~SA~,1689701,miro,100,14322,3,1
7933,VQC,Subversive Alliance,~SA~,420062,flumpster,97,14321,1,0
7933,VQC,Subversive Alliance,~SA~,23707,Hate_Train,99,13873,2,9
7933,VQC,Subversive Alliance,~SA~,332505,Midknight,100,12629,3,0
7933,VQC,Subversive Alliance,39th,120362,WarAndPeace,86,10328,1,0
7933,VQC,Subversive Alliance,R*1,1197995,Euthanasia,98,9916,1,0
7933,VQC,Subversive Alliance,~SA~,370359,007,95,9871,1,0
7933,VQC,Subversive Alliance,FTW,1632988,N3m,100,7758,1,1
7933,VQC,Subversive Alliance,~SA~,5918,Sephiroth,100,3850,3,0
7933,VQC,Subversive Alliance,R*1,445884,sportyguy92,95,2429,3,1
7933,VQC,Subversive Alliance,HB1,1609308,Judea,100,2127,2,0
7933,VQC,Subversive Alliance,EQ3U,195437,Phatjack,99,1562,1,0
7933,VQC,Subversive Alliance,~SA~,1296148,Saucy_Jack,21,1178,1,0
7933,VQC,Subversive Alliance,~SA~,72335,Leviathan,96,1163,1,0
7933,VQC,Subversive Alliance,FTW,302832,Duk4,51,1119,1,0
7933,VQC,Subversive Alliance,39th,1668319,bacon,100,976,1,0
7933,VQC,Subversive Alliance,~SA~,31567,NaX,97,841,1,0
7933,VQC,Subversive Alliance,~SA~,30264,TongLung,95,791,1,0
7933,VQC,Subversive Alliance,~SA~,343651,Melotto,94,396,1,1
7933,VQC,Subversive Alliance,~SA~,621230,MassiveWeapon,97,381,1,0
7933,VQC,Subversive Alliance,~SA~,41035,neo-twister,98,161,1,0
7933,VQC,Subversive Alliance,R*1,546989,Edge,100,102,1,0
7933,VQC,Subversive Alliance,~SA~,927477,Oh_Dae-su,97,32,1,0
7933,VQC,PT-Family,PT,96875,Spurtung,95,1729,3,2
7933,VQC,PT-Family,PT,1321316,Cheekym0nkey,100,1691,1,0
7933,VQC,PT-Family,PT,240873,Nando,96,1664,1,0
7933,VQC,PT-Family,PT,997655,evilf9,99,1651,1,0
7933,VQC,PT-Family,PT,587729,Stiffmeister,100,1607,1,0
7933,VQC,PT-Family,PT,345322,lost_soulx,96,1548,3,2
7933,VQC,PT-Family,PT,1132337,LumbricuS,90,1147,1,0
7933,VQC,PT-Family,PT,1562627,vInDicaTed,93,1069,1,0
7933,VQC,PT-Family,PT,954364,ENO,92,1038,1,0
7933,VQC,PT-Family,IBB,661036,LeaderEagle,89,1038,4,2
7933,VQC,PT-Family,PT,888758,Jeffromofo,100,1037,1,0
7933,VQC,PT-Family,PT,865186,GenBlood,93,973,1,0
7933,VQC,PT-Family,PT,1682299,EmperorGarm,90,959,1,0
7933,VQC,PT-Family,PT,1786423,Gholden,89,949,1,0
7933,VQC,PT-Family,PT,563108,JPCS5917,81,907,1,0
7933,VQC,PT-Family,PT,861584,Tammy,79,873,1,0
7933,VQC,PT-Family,undefined,900338,PopadaPill,83,851,2,0
7933,VQC,PT-Family,PT,1497907,The_Boss,75,828,1,0
7933,VQC,PT-Family,PT,1834771,zombieroadie,83,812,1,0
7933,VQC,PT-Family,PT,1526820,ReyDuvall,94,777,1,0
7933,VQC,PT-Family,PT,1444059,JVS,79,775,1,0
7933,VQC,PT-Family,PT,1778539,Milutin_K,76,671,1,0
7933,VQC,PT-Family,PT,2075210,NickHendrix,71,601,1,0
7933,VQC,PT-Family,PT,5736,Badwolf,72,557,1,0
7933,VQC,PT-Family,PT,121433,Pidu,100,503,2,0
7933,VQC,PT-Family,PT,330973,Hogfather,78,80,1,0
7933,VQC,PT-Family,PT,177606,malamen,100,12,1,1
7949,JTD,PT-Calculated,PT,838134,Limonada,69,36552,5,0
7949,JTD,PT-Calculated,undefined,1915577,Mlkey,72,26279,5,0
7949,JTD,PT-Calculated,PT,940584,ruler,100,24711,3,0
