7902,YQC,Subversive Alliance,39th,120362,WarAndPeace,86,372,1,1
7902,YQC,Chain Reaction,IA,1456558,-CaptainAmerica,99,2921,1,0
7902,YQC,Chain Reaction,~WP~,1716970,loveu2,94,2921,1,0
7902,YQC,Chain Reaction,C.R,1697426,BrewDog,100,2921,1,0
7902,YQC,Chain Reaction,C.R,1352251,ChristmasBazaar,100,2921,1,0
7902,YQC,Chain Reaction,39th,730674,Vernunzio,99,2921,1,0
7902,YQC,Chain Reaction,R*1,1825532,Alexstrasza,100,2921,1,0
7902,YQC,Chain Reaction,C.R,1648736,lewis_makumba,100,2921,1,0
7902,YQC,Chain Reaction,C.R,460247,Hippopotamus,95,2921,1,0
7902,YQC,Chain Reaction,C.R,428286,AlleyCat,100,2921,1,0
7902,YQC,Chain Reaction,C.R,125079,No-Stress,99,2921,1,0
7902,YQC,Chain Reaction,C.R,1701390,Master3z,92,2921,1,0
7902,YQC,Chain Reaction,R*1,748022,Kookaburra,100,1849,1,0
7902,YQC,Chain Reaction,~WP~,1554256,DoinYaMom,98,775,2,0
7902,YQC,Chain Reaction,~SA~,482424,Nabisco,94,713,1,0
7902,YQC,Chain Reaction,C.R,871983,YOUROWNER,95,574,1,0
7902,YQC,Chain Reaction,TNL,2015160,HDS_Andrew616,90,427,1,0
7902,YQC,Chain Reaction,C.R,674660,Gogeta_SSJ4,85,335,1,0
7902,YQC,Chain Reaction,C.R,1959944,NoGood,82,332,1,0
7902,YQC,Chain Reaction,C.R,1416950,Love_Muffin,78,331,3,0
7902,YQC,Chain Reaction,C.R,1763067,Somebody,86,319,2,0
7902,YQC,Chain Reaction,C.R,1879587,Proxima,100,266,2,0
7902,YQC,Chain Reaction,undefined,1992238,Ultrareign,95,232,1,0
7902,YQC,Chain Reaction,C.R,1288134,Browe,99,208,1,0
7902,YQC,Chain Reaction,C.R,1967379,Tyrion,85,82,1,0
7902,YQC,Chain Reaction,~SA~,1285682,J-C,36,54,1,0
7902,YQC,Chain Reaction,C.R,1814138,Lilith,94,31,1,0
7902,YQC,Chain Reaction,~WP~,1317237,Touch,100,4,1,0
7902,YQC,Chain Reaction,~WP~,2003190,kittenaround,85,0,1,0
7906,OFF,One Punch,~OP~,1618958,Master,91,45060,5,0
7906,OFF,One Punch,~OP~,1863227,Zwel,89,27320,4,5
7906,OFF,One Punch,~OP~,129990,King_David,95,26583,6,4
7906,OFF,One Punch,~OP~,1161983,TwoEleven,90,26190,9,0
7906,OFF,One Punch,~OP~,187782,Hard_wall,100,22100,2,0
7906,OFF,One Punch,~OP~,1264572,Death,96,20618,8,2
7906,OFF,One Punch,~OP~,668362,Revelation,90,18625,7,0
7906,OFF,One Punch,~OP~,1502426,waybeyondhelp,78,17483,11,0
7906,OFF,One Punch,~OP~,1328849,EX3,86,16955,10,0
7906,OFF,One Punch,~OP~,288076,Tankbusta,80,16915,2,0
7906,OFF,One Punch,~OP~,1925343,EnglandsFinest,80,16468,13,0
7906,OFF,One Punch,~OP~,1954421,ArttiIsGod,79,15717,10,1
7906,OFF,One Punch,~OP~,1291481,sawas,89,15481,3,0
7906,OFF,One Punch,~OP~,761663,Fishhead,90,15367,1,0
7906,OFF,One Punch,BoTS,1787515,The_Healer,74,14398,8,2
7906,OFF,One Punch,~OP~,1008657,Soul_Survivor,40,14380,6,0
7906,OFF,One Punch,~OP~,1952888,SHIINA,75,12213,4,0
7906,OFF,One Punch,~OP~,1484195,coopoon,78,11028,1,0
7906,OFF,One Punch,~OP~,867659,Midnight_Mack,80,10555,1,0
7906,OFF,One Punch,~OP~,997432,Hermit,85,10358,2,0
7906,OFF,One Punch,FTW,1033180,JS_Rep,95,9679,10,0
7906,OFF,One Punch,~OP~,1430520,HideOut,77,8849,5,0
7906,OFF,One Punch,~OP~,671176,Cobralov3r,81,8788,6,0
7906,OFF,One Punch,~OP~,5510,12Digitdan,65,8516,4,0
7906,OFF,One Punch,~OP~,681916,Lil_Hitman,55,7573,2,0
7906,OFF,One Punch,~OP~,1786727,LittleVinnie,56,7149,5,0
7906,OFF,One Punch,~OP~,81345,Lost-Soul,65,5892,9,0
7906,OFF,One Punch,~OP~,827175,Nuclear,83,5841,3,0
7906,OFF,One Punch,~OP~,1156272,Ijipop,60,5168,3,0
7906,OFF,One Punch,~OP~,1554173,H1ghl4nder,71,4735,9,0
7906,OFF,One Punch,~OP~,245215,Ground,30,4681,8,0
7906,OFF,One Punch,CR²,78061,-Glitch-,65,4616,2,0
7906,OFF,One Punch,~OP~,949810,heresy23,70,4560,4,0
7906,OFF,One Punch,~OP~,2131856,100T,42,4477,13,0
7906,OFF,One Punch,DA,2048878,TheDarkLight,65,3753,3,0
7906,OFF,One Punch,~OP~,2014395,DrillerDave,50,3433,2,0
7906,OFF,One Punch,~OP~,949847,jacks_colon,65,3421,6,0
7906,OFF,One Punch,~OP~,1602780,jfive,71,3228,10,1
7906,OFF,One Punch,~OP~,812471,BORK,54,2972,7,0
7906,OFF,One Punch,~OP~,551742,True_Aryas,55,2592,1,0
7906,OFF,One Punch,~SA~,332505,Midknight,100,2380,1,0
7906,OFF,One Punch,tBP,501007,LadyVirgo,72,2138,9,0
7906,OFF,One Punch,BSG,2085307,Venomancer,70,1825,19,0
7906,OFF,One Punch,~OP~,1474240,boonick44,69,1783,5,0
7906,OFF,One Punch,~OP~,1914854,BuLLsDiE,38,1428,1,0
7906,OFF,One Punch,~OP~,956187,ladyK,26,1306,2,0
7906,OFF,One Punch,~OP~,2113961,BaasJ,30,1175,1,0
7906,OFF,One Punch,~OP~,2058538,Jibblets,28,988,6,0
7906,OFF,One Punch,~OP~,1280905,Hypocritical,84,976,6,0
7906,OFF,One Punch,DEN,2173811,XCFRES,20,924,3,0
7906,OFF,One Punch,~OP~,1531045,Mr_Owl,70,797,7,0
7906,OFF,One Punch,IA,1971205,White_Lightning,15,772,3,0
7906,OFF,One Punch,~OP~,1916362,Vegas_Dave,50,593,5,0
7906,OFF,One Punch,~OP~,913832,MoneyBadger,85,593,2,0
7906,OFF,One Punch,UGK,1034218,Diamond_Dog,61,547,2,0
7906,OFF,One Punch,C.R,89581,Htr,100,501,1,0
7906,OFF,One Punch,~OP~,420408,Greasha,85,482,2,0
7906,OFF,One Punch,HeLa,1958780,skyarya,35,476,3,0
7906,OFF,One Punch,~OP~,748455,rottenstock,69,359,1,0
7906,OFF,One Punch,~OP~,734492,BabyLuST,49,226,1,0
7906,OFF,One Punch,~OP~,1616518,Motag8tor,55,163,3,1
7906,OFF,PT-Penguins,PT,1021253,TriTuRaDor,81,464,5,4
7906,OFF,PT-Penguins,PT,169777,daCampa,100,459,1,0
7906,OFF,PT-Penguins,PT,1516155,Kaxuxo,92,415,1,0
7906,OFF,PT-Penguins,PT,213538,SaTuRn0,91,330,1,0
7906,OFF,PT-Penguins,PT,1654931,thestud,98,309,1,0
7906,OFF,PT-Penguins,KMA,539752,Garrincha,82,211,1,0
7906,OFF,PT-Penguins,PT,639340,PERESTROIKA,66,192,1,0
7906,OFF,PT-Penguins,PT,2224491,vavidoa,18,183,4,0
7906,OFF,PT-Penguins,PT,196852,mini_sagres,75,176,1,0
7906,OFF,PT-Penguins,undefined,2224343,Flurrik,12,135,1,0
7906,OFF,PT-Penguins,undefined,189303,pacha,64,119,1,0
7906,OFF,PT-Penguins,PT,84161,BlasteR,61,108,1,0
7906,OFF,PT-Penguins,PT,1405969,burglar,21,97,1,0
7906,OFF,PT-Penguins,PT,2218426,Ghostfacekilla,15,16,1,0
7907,YPF,Chain Reaction,FTW,99177,BodyBagger,100,88195,1,20
7907,YPF,Chain Reaction,C.R,1879587,Proxima,100,79511,138,138
7907,YPF,Chain Reaction,~WP~,1317237,Touch,100,74785,118,87
7907,YPF,Chain Reaction,C.R,1352251,ChristmasBazaar,100,74156,58,47
7907,YPF,Chain Reaction,C.R,1915023,CrazedOne,99,74153,70,109
7907,YPF,Chain Reaction,C.R,77011,DFC,100,72113,90,82
7907,YPF,Chain Reaction,R*1,1523811,GoldenFeel,99,67624,24,27
7907,YPF,Chain Reaction,C.R,1288134,Browe,99,56686,141,67
7907,YPF,Chain Reaction,R*1,108922,HT-Supermikk,100,55547,38,92
7907,YPF,Chain Reaction,FTW,1542326,Krastinov,100,54993,31,66
7907,YPF,Chain Reaction,~SA~,176898,SaliD,100,52555,30,100
7907,YPF,Chain Reaction,R*1,748022,Kookaburra,100,51502,31,78
7907,YPF,Chain Reaction,C.R,202258,piney,100,47903,38,55
7907,YPF,Chain Reaction,R*1,900534,Dekloren,100,45652,39,62
7907,YPF,Chain Reaction,~SA~,5918,Sephiroth,100,45509,20,46
7907,YPF,Chain Reaction,C.R,1525609,RefleX_,98,45507,72,67
7907,YPF,Chain Reaction,C.R,89581,Htr,100,41558,38,34
7907,YPF,Chain Reaction,C.R,125079,No-Stress,99,40586,38,27
7907,YPF,Chain Reaction,FTW,2050558,Hildegarde,100,37927,23,73
7907,YPF,Chain Reaction,~SA~,31567,NaX,97,37166,43,47
7907,YPF,Chain Reaction,C.R,209070,Tascon,100,36887,20,38
7907,YPF,Chain Reaction,~SA~,482424,Nabisco,94,36157,27,34
7907,YPF,Chain Reaction,FTW,1337627,Afwas,100,31629,26,30
7907,YPF,Chain Reaction,~SA~,1537440,dinky,100,30545,21,15
7907,YPF,Chain Reaction,C.R,590839,-BC-Pagee,100,28504,22,48
7907,YPF,Chain Reaction,~SA~,131289,Mia,99,27668,71,85
7907,YPF,Chain Reaction,~WP~,1554256,DoinYaMom,98,24452,51,48
7907,YPF,Chain Reaction,~SA~,226888,snap,100,24061,14,10
7907,YPF,Chain Reaction,R*1,1825532,Alexstrasza,100,22876,16,29
7907,YPF,Chain Reaction,C.R,1697426,BrewDog,100,21210,28,52
7907,YPF,Chain Reaction,~SA~,332505,Midknight,100,20796,26,37
7907,YPF,Chain Reaction,R*1,812478,MightyGoober,100,20500,38,49
7907,YPF,Chain Reaction,R*1,1785428,Td3h,99,19990,15,29
7907,YPF,Chain Reaction,C.R,1914682,-DEL-,93,19800,185,45
7907,YPF,Chain Reaction,~SA~,256222,MmM,97,17498,13,17
7907,YPF,Chain Reaction,C.R,1712182,Muttley,86,16558,74,32
7907,YPF,Chain Reaction,C.R,1667842,Jokur,94,14455,62,20
7907,YPF,Chain Reaction,C.R,1579270,PsycWard,91,13692,120,40
7907,YPF,Chain Reaction,C.R,428286,AlleyCat,100,13343,20,31
7907,YPF,Chain Reaction,R*1,1732212,Hank,100,12713,14,39
7907,YPF,Chain Reaction,C.R,1958969,Mania,90,12644,102,36
7907,YPF,Chain Reaction,UP,107444,Westend,100,11968,13,32
7907,YPF,Chain Reaction,39th,730674,Vernunzio,99,11802,12,10
7907,YPF,Chain Reaction,39th,1668319,bacon,100,11681,7,3
7907,YPF,Chain Reaction,R*1,1034523,Tezwar,100,11405,7,17
7907,YPF,Chain Reaction,C.R,360957,CaptainBiceps,99,10975,11,10
7907,YPF,Chain Reaction,C.R,1553098,HV-Soldier,98,10592,33,13
7907,YPF,Chain Reaction,C.R,1265909,TGA_DeViL,95,9712,136,45
7907,YPF,Chain Reaction,C.R,1884314,MeanMike,95,9649,41,18
7907,YPF,Chain Reaction,C.R,2011902,CrimsonXray,89,9552,73,43
7907,YPF,Chain Reaction,C.R,1967379,Tyrion,85,9518,97,21
7907,YPF,Chain Reaction,R*1,302973,lonewolf,100,9351,6,26
7907,YPF,Chain Reaction,C.R,249471,Decisive_Fire,90,9086,182,56
7907,YPF,Chain Reaction,~WP~,1716970,loveu2,94,9061,62,31
7907,YPF,Chain Reaction,C.R,972654,Jacob,96,8985,40,46
7907,YPF,Chain Reaction,C.R,2013640,Johnny_G,90,8769,43,2
7907,YPF,Chain Reaction,C.R,2042332,jjinn,84,8501,112,36
7907,YPF,Chain Reaction,C.R,575512,shwibbing,80,8275,57,37
