https://www.torn.com/war.php?step=warreport&warID=7756

7756,LRC,Chain Reaction,FTW,900534,Dekloren,100,50987,44,60
7756,LRC,Chain Reaction,R*1,302973,lonewolf,100,42645,9,35
7756,LRC,Chain Reaction,C.R,1915023,CrazedOne,99,42206,46,34
7756,LRC,Chain Reaction,R*1,1034523,Tezwar,100,35475,9,25
7756,LRC,Chain Reaction,undefined,89581,Htr,100,34238,27,3
7756,LRC,Chain Reaction,FTW,1732212,Hank,100,32309,33,69
7756,LRC,Chain Reaction,undefined,1352251,ChristmasBazaar,100,30259,42,28
7756,LRC,Chain Reaction,~WP~,1317237,Touch,100,28726,38,17
7756,LRC,Chain Reaction,C.R,1879587,Proxima,100,28444,80,38
7756,LRC,Chain Reaction,R*1,1785428,Td3h,99,23681,15,18
7756,LRC,Chain Reaction,C.R,590839,-BC-Pagee,100,20623,23,6
7756,LRC,Chain Reaction,~SA~,482424,Nabisco,94,20000,24,18
7756,LRC,Chain Reaction,R*1,1109901,ZaumonL,95,19915,15,24
7756,LRC,Chain Reaction,FTW,2050558,Hildegarde,100,19703,8,13
7756,LRC,Chain Reaction,C.R,77011,DFC,100,18758,9,5
7756,LRC,Chain Reaction,~WP~,1716970,loveu2,94,16547,117,1
7756,LRC,Chain Reaction,C.R,202258,piney,100,15008,35,20
7756,LRC,Chain Reaction,C.R,209070,Tascon,100,13734,8,12
7756,LRC,Chain Reaction,R*1,1825532,Alexstrasza,100,12675,31,47
7756,LRC,Chain Reaction,FTW,108922,HT-Supermikk,100,10750,18,34
7756,LRC,Chain Reaction,C.R,1525609,RefleX_,98,9827,29,17
7756,LRC,Chain Reaction,C.R,125079,No-Stress,99,9388,21,10
7756,LRC,Chain Reaction,C.R,1288134,Browe,99,8081,37,25
7756,LRC,Chain Reaction,C.R,439035,BullsCry,90,7433,14,3
7756,LRC,Chain Reaction,C.R,972654,Jacob,96,7325,17,9
7756,LRC,Chain Reaction,C.R,441477,maluy,98,6923,33,4
7756,LRC,Chain Reaction,C.R,1712182,Muttley,86,6745,75,2
7756,LRC,Chain Reaction,C.R,1265909,TGA_DeViL,95,6617,73,1
7756,LRC,Chain Reaction,C.R,360957,CaptainBiceps,99,5718,18,10
7756,LRC,Chain Reaction,39X,1472833,im2slick4u,69,5117,11,1
