
8334,MSC,Chain Reaction,C.R,125079,No-Stress,99,51639,1,0
8334,MSC,Chain Reaction,C.R,750078,Captive,92,49432,1,0
8334,MSC,Chain Reaction,C.R,1992055,JoeSomethin,73,47287,1,0
8334,MSC,Chain Reaction,~WP~,1922819,Michi,90,37983,14,0
8334,MSC,Chain Reaction,C.R,1921594,Norm,90,35999,2,0
8334,MSC,Chain Reaction,39th,1668319,bacon,100,29502,2,0
8334,MSC,Chain Reaction,C.R,496570,hustl3r,93,29365,1,0
8334,MSC,Chain Reaction,C.R,209070,Tascon,100,26992,2,0
8334,MSC,Chain Reaction,C.R,1996277,Metaldog,80,19862,7,0
8334,MSC,Chain Reaction,C.R,1967959,Actuariolam,70,15539,2,0
8334,MSC,Chain Reaction,C.R,1601768,Mundo,90,8925,4,0
8334,MSC,Chain Reaction,~WP~,1716970,loveu2,94,8550,2,0
8334,MSC,Chain Reaction,R*1,546989,Edge,100,7995,2,0
8334,MSC,Chain Reaction,C.R,148961,Thrie,100,5237,6,1
8334,MSC,Chain Reaction,C.R,88656,the_gunners2004,88,4982,7,0
8334,MSC,Chain Reaction,C.R,1010587,myshoeshurt,100,3890,1,0
8334,MSC,Chain Reaction,C.R,249471,Decisive_Fire,90,3081,7,0
8334,MSC,Chain Reaction,C.R,1553098,HV-Soldier,98,2606,2,0
8334,MSC,Chain Reaction,C.R,575512,shwibbing,80,2523,1,0
8334,MSC,Chain Reaction,C.R,1697426,BrewDog,100,2193,1,0
8334,MSC,Chain Reaction,C.R,871983,YOUROWNER,95,2110,1,0
8334,MSC,Chain Reaction,C.R,1885249,Tinybubble,90,1805,1,0
8334,MSC,Chain Reaction,C.R,1648788,_7_,94,1682,2,0
8334,MSC,Chain Reaction,C.R,1763067,Somebody,86,1619,1,0
8334,MSC,Chain Reaction,C.R,1579270,PsycWard,91,1435,1,0
8334,MSC,Chain Reaction,C.R,1491264,Aldous_Snow,91,1407,2,0
8334,MSC,Chain Reaction,C.R,2042332,jjinn,84,1117,6,0
8334,MSC,Chain Reaction,R*1,1953860,RGiskard,100,1050,2,0
8334,MSC,Chain Reaction,C.R,1998312,MrLovePants,86,806,1,0
8334,MSC,Chain Reaction,C.R,2036550,punchin,83,319,2,0
8334,MSC,Chain Reaction,C.R,1915023,CrazedOne,99,303,1,1
8334,MSC,Chain Reaction,C.R,1914682,-DEL-,93,284,1,0
8334,MSC,Chain Reaction,C.R,1918071,DeusVorpal,80,152,1,0
8334,MSC,Chain Reaction,~SA~,1014664,2dogs,99,105,1,1
8334,MSC,Chain Reaction,C.R,1288134,Browe,99,94,2,0
8334,MSC,Chain Reaction,C.R,1446761,frostedclaws,90,29,1,0
8334,MSC,Chain Reaction,FTW,1043426,ColdDeadFingers,99,23,1,0
8334,MSC,Chain Reaction,C.R,2011902,CrimsonXray,89,17,1,0
8334,MSC,Chain Reaction,C.R,450820,Hydra,95,5,1,0
8334,MSC,JFR, JFR,268095,DJ__,100,2608,1,0
8334,MSC,JFR, JFR,138635,Code0,95,1392,1,0
8334,MSC,JFR, JFR,83808,LeukyBear,77,1073,1,0
8334,MSC,JFR, JFR,44394,Deaf_Dog,83,987,1,0
