8045,PXD,Unrelenting,HA,2106899,ash1futbol,48,1382,1,0
8045,PXD,Unrelenting,SWAN,1425903,RaverBaloo,60,226,1,0
8045,PXD,Unrelenting,IBB,917218,Bones,100,77,1,0
8045,PXD,Unrelenting,~WP~,1922819,Michi,90,37,1,0
8045,PXD,Unrelenting,UR,2029161,FilippaPingvin,50,3,1,0
8045,PXD,Unrelenting,UR,2192470,EvenOdds_,32,3,1,0
8045,PXD,Unrelenting,C.R,1955477,Rowdy_Rebel357,86,0,0,1
8045,PXD,Nuclear Blast,NUKE,375042,DeaLeR,40,146491,2,0
8045,PXD,Nuclear Blast,NUKE,1630778,ldub,62,103103,1,0
8045,PXD,Nuclear Blast,NUKE,123007,DJ_Ubal,68,96994,1,0
8045,PXD,Nuclear Blast,NUKE,1009364,DeepDark,74,89390,1,0
8045,PXD,Nuclear Blast,NUKE,350930,artniS,99,76066,1,0
8045,PXD,Nuclear Blast,NUKE,743664,Aruza,55,60001,1,0
8045,PXD,Nuclear Blast,NUKE,283272,angel_7,91,56246,2,0
8045,PXD,Nuclear Blast,NUKE,965235,Pete1994,60,54028,1,0
8045,PXD,Nuclear Blast,NUKE,207347,Mattyb,96,29021,1,0
8045,PXD,Nuclear Blast,NUKE,2124037,Caffiend,46,22359,3,0
8045,PXD,Nuclear Blast,NUKE,512706,Greatfelix,78,17530,1,0
8045,PXD,Nuclear Blast,NUKE,470614,OldMighty,80,17448,1,0
8045,PXD,Nuclear Blast,NUKE,473551,MisterG,94,17329,1,0
8045,PXD,Nuclear Blast,NUKE,2117849,Indubitably,40,16305,1,0
8045,PXD,Nuclear Blast,NUKE,861541,duckroid,73,11926,1,0
8045,PXD,Nuclear Blast,NUKE,668857,gunner11,80,8807,1,0
8045,PXD,Nuclear Blast,NUKE,1232819,badger1965,72,5971,1,0
8045,PXD,Nuclear Blast,NUKE,2021303,Doffe53g,30,5539,1,0
8045,PXD,Nuclear Blast,NUKE,1710412,_Mace_,80,1468,1,0
8045,PXD,Nuclear Blast,P_B,2116250,-HaveFun,29,155,1,0
8045,PXD,Nuclear Blast,NUKE,8491,Dr_Hencia,65,110,1,0
8045,PXD,Nuclear Blast,NUKE,1993355,Teamerriestjam,41,85,1,0

8048,WFE,Relentless,FTW,99177,BodyBagger,100,50928,1,8
8048,WFE,Relentless,R*1,1825532,Alexstrasza,100,37966,15,27
8048,WFE,Relentless,R*1,302973,lonewolf,100,35737,10,26
8048,WFE,Relentless,R*1,1953860,RGiskard,100,33401,20,30
8048,WFE,Relentless,R*1,1732212,Hank,100,29881,14,13
8048,WFE,Relentless,R*1,1785428,Td3h,99,20534,8,39
8048,WFE,Relentless,R*1,38031,Pascal,100,17754,6,2
8048,WFE,Relentless,C.R,118943,_Big_GuNz_,100,16858,43,19
8048,WFE,Relentless,R*1,1793493,Rocmann,92,15569,22,2
8048,WFE,Relentless,R*1,1148150,natty1066,98,15504,22,2
8048,WFE,Relentless,R*1,1553363,Blistig,92,13465,22,0
8048,WFE,Relentless,R*1,1503918,PhaNToM,95,13224,31,9
8048,WFE,Relentless,R*1,1154897,Milosh,100,12645,13,6
8048,WFE,Relentless,R*1,1629756,Lord_Gorgen,100,12084,13,9
8048,WFE,Relentless,R*1,1337627,Afwas,100,11714,14,12
8048,WFE,Relentless,R*1,1740595,BadDutchie,95,10419,4,0
8048,WFE,Relentless,C.R,1955477,Rowdy_Rebel357,86,9841,30,8
8048,WFE,Relentless,R*1,748022,Kookaburra,100,9757,15,30
8048,WFE,Relentless,R*1,1580868,Monkeymia,97,9489,1,1
8048,WFE,Relentless,FTW,1815556,Nesa,100,9326,29,13
8048,WFE,Relentless,C.R,1967332,MBX,90,9130,17,0
8048,WFE,Relentless,R*1,2050558,Hildegarde,100,8641,5,3
8048,WFE,Relentless,R*1,845601,Shapke,90,8051,4,0
8048,WFE,Relentless,R*1,50716,Honey-Badger,94,7802,16,3
8048,WFE,Relentless,R*1,1811936,madbuns,100,7644,12,3
8048,WFE,Relentless,R*1,1510489,TheHoneyBadger,93,7170,2,0
8048,WFE,Relentless,R*1,1547659,Ubique,99,5769,1,0
8048,WFE,Relentless,~SA~,204836,Slork,100,5678,9,0
8048,WFE,Relentless,R*1,1044213,Imrahil,100,5666,20,12
8048,WFE,Relentless,R*1,194822,Illusions,99,5412,5,1
8048,WFE,Relentless,R*1,89388,hiphopsoldier,96,5143,15,0
8048,WFE,Relentless,R*1,1620993,_Gabriel_,100,5076,7,3
8048,WFE,Relentless,R*1,705319,Scar,94,4947,15,0
8048,WFE,Relentless,R*1,958018,uLtraZ,100,4836,7,5
8048,WFE,Relentless,C.R,329437,Teddybears,94,4773,5,0
8048,WFE,Relentless,R*1,108922,HT-Supermikk,100,4431,4,17
8048,WFE,Relentless,R*1,1625417,Yurnero,91,4363,14,2
8048,WFE,Relentless,R*1,900534,Dekloren,100,4344,2,2
8048,WFE,Relentless,R*1,1025410,Pops,99,3867,17,0
8048,WFE,Relentless,R*1,1901801,metalkarmak,88,3430,3,0
8048,WFE,Relentless,R*1,1798354,KaguroX,95,3393,6,2
8048,WFE,Relentless,R*1,1847600,Baldr,98,3374,9,2
8048,WFE,Relentless,C.R,1879587,Proxima,100,3344,19,10
8048,WFE,Relentless,R*1,1573549,f0rk,94,3202,12,0
8048,WFE,Relentless,R*1,1685702,Bezee,90,2995,5,1
8048,WFE,Relentless,R*1,1626270,mortisult,98,2651,8,2
8048,WFE,Relentless,R*1,1420951,bulldog1,99,2538,1,0
8048,WFE,Relentless,R*1,1970958,Echo,89,2433,10,0
8048,WFE,Relentless,39X,1880839,Hedas,94,2291,2,1
8048,WFE,Relentless,R*1,895688,Wicka,100,2145,4,8
8048,WFE,Relentless,C.R,1601768,Mundo,90,2016,10,0
8048,WFE,Relentless,R*1,442254,Montana,100,1932,1,0
8048,WFE,Relentless,R*1,84976,Jokar,89,1800,10,0
8048,WFE,Relentless,~SA~,1414372,Fortytwo,100,1755,7,9
8048,WFE,Relentless,R*1,1739685,Habanero,95,1739,7,3
8048,WFE,Relentless,R*1,1602605,Joxer,100,1720,5,2
8048,WFE,Relentless,~WP~,1716970,loveu2,94,1683,10,5
8048,WFE,Relentless,R*1,420053,Agent327,95,1667,2,1
8048,WFE,Relentless,R*1,429874,Rumple4skinz,97,1423,8,3
8048,WFE,Relentless,NOM,2236437,ScottieMac,15,1411,6,0
8048,WFE,Relentless,R*1,1888994,Momo,96,1400,4,0
8048,WFE,Relentless,R*1,1523811,GoldenFeel,99,1317,2,1
8048,WFE,Relentless,C.R,1264011,Kraft,90,1263,17,0
8048,WFE,Relentless,R*1,1713565,Yeezy,89,1207,9,1
8048,WFE,Relentless,R*1,238634,Mover,85,1157,4,1
8048,WFE,Relentless,R*1,1127528,Fanatic,100,1116,4,0
8048,WFE,Relentless,R*1,784338,Crystalz,96,1090,6,3
8048,WFE,Relentless,R*1,1882094,GeorgeCostanza,89,1028,5,1
8048,WFE,Relentless,~SA~,1816368,NNWS,99,1008,5,3
8048,WFE,Relentless,R*1,1109901,ZaumonL,95,948,2,0
8048,WFE,Relentless,R*1,511272,Seth,100,864,3,0
8048,WFE,Relentless,R*1,1832759,CrookedPaper,93,807,10,3
8048,WFE,Relentless,R*1,295516,Navahoes,100,595,3,0
8048,WFE,Relentless,R*1,1153517,Shutter,100,583,5,2
8048,WFE,Relentless,R*1,367758,Tokig,96,554,4,0
8048,WFE,Relentless,C.R,1491264,Aldous_Snow,91,501,1,0
8048,WFE,Relentless,undefined,1803901,Spaghetti360,89,440,2,0
8048,WFE,Relentless,undefined,1962958,Dollhouse,84,422,8,0
8048,WFE,Relentless,R*1,2033210,OSA,84,325,5,0
8048,WFE,Relentless,R*1,1935090,SlaineTroyard,82,274,3,1
8048,WFE,Relentless,R*1,1867608,decap101,90,269,2,2
8048,WFE,Relentless,R*1,1060365,TORN_REAPER,92,187,1,0
8048,WFE,Relentless,R*1,1974874,PapaEmeritus,87,161,3,0
8048,WFE,Relentless,R*1,1474402,CorsiPukz,85,150,1,0
8048,WFE,Relentless,C.R,1541749,Pandora,100,124,1,1
8048,WFE,Relentless,R*1,954429,DonCorleon,85,103,2,1
8048,WFE,Relentless,R*1,1705890,DarkMaid,97,90,1,0
8048,WFE,Relentless,R*1,671797,sexxysweety,92,69,1,1
8048,WFE,Relentless,R*1,1921540,keego73,88,64,1,0
8048,WFE,Relentless,R*1,82801,ShadowStriker,85,63,1,1
8048,WFE,Relentless,NUKE,36875,AzTeCsCaRfAcE,90,42,1,2
8048,WFE,Relentless,R*1,1900827,Bruce-LeeFFS,95,40,1,1
8048,WFE,Relentless,~SA~,1373916,icedogg,90,30,1,0
8048,WFE,Relentless,R*1,295553,Lek,85,28,1,0
8048,WFE,Relentless,UR,2049768,Haiku,64,25,1,0
8048,WFE,Relentless,R*1,1843716,Whittlinman,92,3,1,0
8048,WFE,Relentless,~SA~,1639350,Rockem,92,0,0,1
8048,WFE,JFK,JFK™,247674,Z_junior,100,44869,14,72
8048,WFE,JFK,JFK™,59922,DrGonzo,100,19360,6,40
8048,WFE,JFK,JFK™,345050,CindyFury,100,10652,29,64
8048,WFE,JFK,JFK™,270517,rjkc4,100,9622,30,32
8048,WFE,JFK,JFK™,868334,Tiller,100,7950,24,20
8048,WFE,JFK,JFA,1517799,Penicillin,100,5842,2,0
8048,WFE,JFK,JFK™,380980,Sky,100,5842,6,3
8048,WFE,JFK,JFK™,180202,SenSational,100,5437,9,37
