8083,QXD,Unrelenting,C.R,1967332,MBX,90,63613,33,19
8083,QXD,Unrelenting,UR,4309,Buzz,95,49694,36,65
8083,QXD,Unrelenting,-LG-,270923,shaz1,77,48046,22,0
8083,QXD,Unrelenting,LS,1673331,Marshmalllow,92,46228,38,13
8083,QXD,Unrelenting,R*1,1785428,Td3h,99,46163,5,6
8083,QXD,Unrelenting,C.R,1288134,Browe,99,43950,8,5
8083,QXD,Unrelenting,C.R,77011,DFC,100,43406,13,10
8083,QXD,Unrelenting,R*1,1953860,RGiskard,100,42609,4,9
8083,QXD,Unrelenting,R*1,1625417,Yurnero,91,42165,19,20
8083,QXD,Unrelenting,~WP~,208206,TranQuilizer,99,40080,14,1
8083,QXD,Unrelenting,C.R,1264011,Kraft,90,36000,9,19
8083,QXD,Unrelenting,IBB,917218,Bones,100,35196,13,10
8083,QXD,Unrelenting,C.R,1805217,Devoid,84,34705,13,45
8083,QXD,Unrelenting,R*1,1553363,Blistig,92,34187,14,8
8083,QXD,Unrelenting,ELTI,1537436,JrPacman,82,33031,7,12
8083,QXD,Unrelenting,UR,1900654,ItsZahid,65,32294,117,43
8083,QXD,Unrelenting,R*1,1793493,Rocmann,92,31242,16,0
8083,QXD,Unrelenting,FTW,1815556,Nesa,100,30417,9,9
8083,QXD,Unrelenting,R*1,1060365,TORN_REAPER,92,29142,6,17
8083,QXD,Unrelenting,C.R,202258,piney,100,27479,4,0
8083,QXD,Unrelenting,C.R,2021279,Raynie_,84,25916,7,19
8083,QXD,Unrelenting,C.R,1814138,Lilith,94,24925,14,38
8083,QXD,Unrelenting,C.R,1541749,Pandora,100,24756,6,0
8083,QXD,Unrelenting,~WP~,2003190,kittenaround,85,23828,8,13
8083,QXD,Unrelenting,C.R,1265909,TGA_DeViL,95,23295,13,11
8083,QXD,Unrelenting,C.R,1525609,RefleX_,98,23175,6,7
8083,QXD,Unrelenting,~WP~,1922819,Michi,90,23058,7,14
8083,QXD,Unrelenting,C.R,1879587,Proxima,100,22864,7,5
8083,QXD,Unrelenting,R*1,367758,Tokig,96,22397,9,36
8083,QXD,Unrelenting,~WP~,464458,Kash,84,22332,19,55
8083,QXD,Unrelenting,C.R,1988609,Dralcon,81,21972,8,1
8083,QXD,Unrelenting,UR,2192470,EvenOdds_,32,20367,143,58
8083,QXD,Unrelenting,C.R,1352251,ChristmasBazaar,100,19576,9,14
8083,QXD,Unrelenting,C.R,1648788,_7_,94,18943,8,3
8083,QXD,Unrelenting,R*1,1685702,Bezee,90,18830,8,4
8083,QXD,Unrelenting,UR,2049768,Haiku,64,18219,48,63
8083,QXD,Unrelenting,SWAN,1425903,RaverBaloo,60,18141,28,11
8083,QXD,Unrelenting,R*1,429874,Rumple4skinz,97,17783,7,18
8083,QXD,Unrelenting,UR,1724255,BigBoyKhan,62,17687,53,13
8083,QXD,Unrelenting,R*1,420053,Agent327,95,17645,11,8
8083,QXD,Unrelenting,ELTI,1977555,sharpener,56,17347,21,47
8083,QXD,Unrelenting,C.R,1601768,Mundo,90,16896,18,29
8083,QXD,Unrelenting,~WP~,1865614,MissMary,84,16791,3,2
8083,QXD,Unrelenting,C.R,1915023,CrazedOne,99,15154,2,0
8083,QXD,Unrelenting,C.R,1010587,myshoeshurt,100,15068,4,3
8083,QXD,Unrelenting,C.R,1667842,Jokur,94,14728,10,22
8083,QXD,Unrelenting,R*1,108862,Cirice,100,14606,4,5
8083,QXD,Unrelenting,UR,1662528,Lucretia,45,13444,67,35
8083,QXD,Unrelenting,~WP~,1908425,Lleztat,87,12934,8,8
8083,QXD,Unrelenting,UR,420862,Rico_,86,12632,20,2
8083,QXD,Unrelenting,UR,21666,Mix,98,12626,6,2
8083,QXD,Unrelenting,undefined,2050558,Hildegarde,100,11932,2,13
8083,QXD,Unrelenting,UR,2107926,Wompyyy,42,11841,90,26
8083,QXD,Unrelenting,C.R,1982831,VinnyCarwash,89,10351,1,9
8083,QXD,Unrelenting,ELTI,1858096,Senoc,75,9796,15,9
8083,QXD,Unrelenting,C.R,1763067,Somebody,86,9695,3,1
8083,QXD,Unrelenting,UR,420413,DrWEEDKILLA,65,8966,25,21
8083,QXD,Unrelenting,UR,2110470,DeathToAmerica,35,8937,68,43
8083,QXD,Unrelenting,UR,2066685,Pachico,61,8532,25,34
